,document,label
1521,영화 딱 시작하자마자 쟤네 다 갇힐꺼고.. 동료들 먼저 순서대로 다 죽다가 후반부에 나쁜넘 짠하고 나타나서 졸라 빡치게하다가 아버지가 옳았다는것을 알게 해주면서 죽고 주인공은 살아 남겠구나라고 예상했는데.. 지독하게 뻔하고 지루한동굴..그나마긴장돈 중,0
1522,정말 몰라서 물어요? 사랑한다구요 젠장! 내 인생 최고의 드라마!,1
1523,킬링타임용으로도 아깝던데?,0
1524,밑에 ylmcrulae 저놈은 손가락이 없나 왜 10점 주고 OO이야,0
1525,유치한데 나도 울뻔함 결국 레이때문이아니라 친구들의 사랑을 증명해낼때..나도저렇게 순수할때가 있었는데. 재밋엇다,1
1526,잼있네요ㅡ뻔한스토리이긴하지만 마지막에 주인공 죽는줄알았네요 ㅜㅡㅜ가슴졸이면서 참 재미있게 봤음 ㅎ ㅎ,1
1527,생각보다 액션이 밋밋하다. 좀 더 화끈한 액션을 기대 했는데...이 영화 액션영화 맞지?,0
1528,영화를 가볍게 봐야지 니 머리가 가볍자나 초딩아,0
1529,시나리오 조올라 조타. 송강호 서울 말씨는 정말 못듣겠다. 한국에 진짜 이 캐릭터 소화할 사람이 없을까? 웃긴영화다,0
1530,굳이 맹인일 필요도 없는 억지스런 추리,0
1531,넘 재밌게 봤어요~스피드감도 많이 느껴지구!!!,1
1532,잼잇게 보고잇엇는데 낼막이라니 아쉽당,1
1533,지금 만나러 갑니다. 주말에도 갑니다~,1
1534,역시 박정철은 멋지다.연기력도 굿!!!!!!!!!!!!!!!!!!!!!!!!!,1
1535,이거 후기보고 봤는데내가 정신병자가 되는기분편점왜래???정말 싫다 ㅡㅡ 개 노잼,0
1536,good,1
1537,보는내내 재미있게 봤음,1
1538,불법정비를 달인으로 내놓다니..불법을 조작하는것 아닌가 단속하면 이백만원은 벌금물겠는데 붕법을 티비에 내놓는 것...지금부턴 불법정비 단속 하지말아라 .....,0
1539,평점 리셋되도 똥은 똥임...,0
1540,이걸 제일 먼저 봐서 다른 시리즈도 이것만큼 재밌는 줄 알았...ㅠㅠㅠ 아무튼 존잼이었다,1
1541,"인간적임이 무더나오는영화, 서로를 통해서 보다 좋은 삶을 살아간다...",1
1542,2시간이 전혀 지루하지 않았습니다.,1
1543,여성의 외로움과 고달픔을 따뜻하게 위로하는 영화. 칸노 미호의 최고의 연기!!,1
1544,언제나 속편은 물량공세 공식,0
1545,굿ㅋ재밋어요 잘봣어요,1
1546,다양함을 인정하는 따뜻한 영화. 우리 모두가 익숙해졌으면..,1
1547,"ㅇ;영화는 한국인이 잔인하고 가족애도 없고 지저분한음식먹는 표현이 짓게깔려있네...수준이하작품,,",0
1548,우선 재벌남자가 돈없는여자랑 어떤일로인해 서로 알게되고 남자가 여자 점점더 좋아하는 그런 뻔한 스토리를 설정하신 작가님 수준이참 1화부터 예상이감 결말도 뻔하겠져뭐 오글거리고 너무유치하고 뒷내용이 뻔히예상됨 여주인공도 못생겼고,0
1549,박상민의 과한 똥폼연기는 최민수에 버금가는 듯,0
1550,좀 많이 지루했다...케이트 허드슨 볼려구 본건데..,0
1551,아멘!,1
1552,이것저것 베낀스토리에 쓰다만 결말. 너무짜증스러움,0
1553,이게재밌어??..... 전혀 재미없고 시간이 아까울 정도,0
1554,티비에 해주길래 봤는데 드럽게 재미없음.,0
1555,정보석 진지희 나레이션은 좀 별로지만 영상이 너무 좋아서 만점!,1
1556,남녀간의 의리에 대한 영화...,1
1557,완전 내 스타일 영화!!!,1
1558,우리의 역사와 흡사한 아일랜드의 아픈 역사. 재밌었지만 마무리가 좀 아쉽다.,1
1559,역사를 품은 바이올린. 결말이 조금 아쉽,1
1560,스릴 있고 액션감 넘치던 귀여운 인형같은 악마이자. 천사. 그램린,1
1561,언제든지 다시봐도 명작임에 틀림없다 그에 비해 평점은....,1
1562,아아 영화가 이렇게 무의미하고 쓰레기 같을 수 있구나 내가 만 들어도 이것보단 잘만들겠다. 병맛 영화 넘버원,0
1563,불법외국인노동자들 미화하는 영화는 1점도 아까움,0
1564,당신의을 소중히 생각하세요...이랍니다...,0
1565,암덩어리 출연은 하나로도 족햇을거같네요.. 스트레스받게하는 영화인거같앗던거같어요 그리고 음...카메라가 엄청 흔들린단 생각이들엇어요.. 스토리는 잘살릴수있엇던거같은데 너무 아쉽네요..!,0
1566,영화가 끝났어도 주인공이 게이라고 전혀 느껴지지 않았다.,1
1567,두번째에서 여자 진심 미(친거같은거 같음 남자도 정상이 아님 이딴영화를 돈주고 봤으면 진짜 돈아까웠을듯,0
1568,왜보는지 이해가 안가는영화,0
1569,장혁 팬이라서 봤다.. 실망이다..,0
1570,이영화가 이나영이 찍은 첫번째 몽 쓰리즈인가연?,0
1571,간만에 괜찮은 한국영화 봤네요 굳,1
1572,동감이 전혀 안가는 영화..,0
1573,멜로 영화의 최고봉.. 이영화 처음본지도 언 20년이 다되가네,1
1574,재밌는데 평점이 낮은게 이해 안되네요 최소 8점 이상임,1
1575,뒤로 갈수록 유치뽕짝..,0
1576,몇번을 다시봐도 가슴이 미어지는 드라마. 아.. 차무혁....,1
1577,"박해일이 나오는 영화 다 보고있는데진짜 너무 멋있는배우여기서 김혜수가 이렇게 연기를 잘했나 처음 느꼈고,마지막엔 가슴이 먹먹해지고 괜히 우울해진다.그치만 최고의 영화 ㅠ",1
1578,ㅇ·즞빈ㅇㄷㅈㅅ·기ㅡㅅ,0
1579,여자가한을품으면오뉴월에도서리가내린다의원조격이네무섭진않지만봐줄만,1
1580,진주희 섹스 가 너무 인색해,0
1581,"5~6년전 처음 티비에서 처음 봤을때, 그 전율 아직도 잊지 못합니다!",1
1582,이 영화로 하여금 자연스레 잊혀졌던 시대의 문화의 한 축이 되살아났음 한다.사그러들기엔 너무 안타깝고 소중한 것들.,1
1583,"월광보합, 선리기연 둘다 명작 꼭 보시길 강추!",1
1584,역사적인것과 관련해서 볼수있지만 그냥 영화있는그대로 받아들이는것도 괜찮은것같다,1
1585,몇일후 개봉이네.. 보다 많은 사람들이 보아줬음 하는 영화,1
1586,그냥삼류공포드라마ㅣ김지훈연기진짜못하네,0
1587,너무 심하게 빠져들어 본 드라마.. 비슷한 드라마가 나왔으면..,1
1588,헐,0
1589,에휴... 장난이나 치고 말이야,0
1590,최악,0
1591,몰리는 왜죽는거여 좀 해피하게 끝나면 안되냐?,0
1592,지니를 닮아 시종일관 에너지가 넘쳐흐른다. 정말 신나게 볼 수 있는 명작. 지니와 자스민은 언제봐도 매력적이다.,1
1593,큐브는 그냥 1편만 보세요.. 정말 최악중의 최악입니다,0
1594,7.2준다평점 하두9점10점이많길래 1점대중들은참,0
1595,양현석이 후원하나??? 썸띵이 훨 잘했구만....,0
1596,연기도 너무 못하고 너무너무 오글거리길래 뭔가하고 찾아봤더니 이거였구만....으ㅏㅇ으내손발 ㅠㅠ그래도 별점테러가 안되기 위해 10점 드리고갑니다,1
1597,감동!!! 친구랑 가서 또 봐야겠어요...,1
1598,반개도 아깝다 ㅉㅉㅉ,0
1599,잡혀간 아저씨는 어케되는거?ㅠㅠㅠ 끝까지 도와줬는데 안타까워요..,1
1600,정말 진짜 재밋엇음,1
1601,"이소룡, 성룡 시대를 거쳐 이연걸이라는 걸출한 스타를 배출한 영향력 있는 감독이기는 허나, 자만한 탓일까 이 작품을 끝으로 대충 만들다 만 듯한 후속작이 무덤을 판듯 ㅋㅋ 황비홍에서 정점 .칼로 마무리",1
1602,별로,0
1603,결혼 청첩을 위해 강아지의 어머님(?)을 찾아나서는 정신나간 영화.,0
1604,어이없는 황당 영화. 배우들이 아깝다는 생각.,0
1605,정말 재밌엉^^ 사이몬페그 ㅋㅋ 짱임,1
1606,짐승만도 못한 늙은 알콜중독자 아버지를 둔 소년과 불안정한 조의 위태한 일상과 우정.. 너무 어둡고 지루하도 우울할까봐 시청을 미뤄왔다가 봤는데 몰입감 좋고 어른을 위한 동화같은 이야기네요.,1
1607,극장용인데도 불구하고 그림이 거의 쓰레기급이다. 제작자는 양심이 있는 건가!,0
1608,쓰레기영화 보는 내내 답답한 영화 뻔히보이는 스토리에 우왕좌왕 주인공들 여주들 몸매보는 재미 1점,0
1609,지금은 스타급거물이된 배우들 미국 포르노시장의 변화과정을 보게됬고 단순히 저질급으로만 생각했던 포르노들 그러나 그뒤엔 그들의 꿈이있었다... 한사람의 성공과 실패정말 재밋게봤으나 런닝타임이 다소길었다 감독의 욕심이도를조금넘어 지루했다.,1
1610,서양인의시각 영화속에서미개한 백인들이 믿는 신은 위대하고 4대문명중 하나인 이집트에서 믿는 신은 미신으로 나오네,0
1611,"맙소사, 안 그래도 허접했던 1편보다도 더 형편없다.",0
1612,흐지부지 마무리하는 찝찝함,0
1613,시대가 어느땐데 대통령보고 각하 각하 ..별 반개도 아깝다 ..,0
1614,이거보고 한국김치년들또 그대로따라하겠지ㅋㅋㅋ,0
1615,악ㅋㅋㅋㅋ 탈출편 진짜 좋아ㅋㅋ 완전 내 스타일 이걸 왜 이제야 봤을까ㅋㅋ 3편은 병맛 같은것만 다 나왔으면ㅋㅋㅋ,1
1616,"텍사스 연쇄살인사건 + 헨젤과 그레텔이 엽기적으로 만났을때...진저 브레드 빵집 주인역 여배우분 표정,대사 정말 발연기...",0
1617,지나치게 좁은곳으로 몰아넣은 의욕과다로 절제하고 버릴줄 모르는 시로또들의 습작.,0
1618,"참신했지만, 스토리는 없다.",0
1619,개인적으로 뭔가 신선했음. 예측불가,1
1620,"""무엇을말하는거지...나도스물넷,다섯을지나왔지만""""여자""""들의우정이라고일반화되는것마저불편하다.전혀연결이되지않은영화.고창석님이연기제일잘함""",0
1621,인간을 수천만명이나 죽인 생물한테 동정심을 느끼는 초딩ㅉㅉ 암세포도 사랑하라인가 뭐야 대체;;,0
1622,울집 띠리비가 후져그런가... 대형스끄린으로 보니 완존 딴작품같으이^^,1
1623,내 생각만이 옳고 정의라고 믿는 사람들....,0
1624,왜 아예 ㅅㅂ 차례대로 심장마비로 OOO 2000년도에 만든영화가 터미네이터1 cg급이네,0
1625,"뤽베송 전성기 시절의 영화. 카메라 기법, 영상미, 색깔, ost 이 모든것이 26년이 지난 지금도 보는이를 먹먹하게 만든다",1
1626,보면서 잤다는....이렇게 잼 없고 어수선한 만화영화는 처음,0
1627,내가 손꼽는 공포영화.. 사운드에 충실한 영화..다운받아 본 사람들이 평점 깎는다.,1
1628,제발 니들이 침몰했으면 싶다.,0
1629,"일본인들은 이렇게 고지식한 척, 지루하게 살았구나. 그걸 또 추억이랍시고 예쁜 그림으로 그려대는 일본 수준 알 만함 ㅋ",0
1630,원작이랑 아무 관련없는 쓰레기 ㅉㅉ,0
1631,"연출실패, 캐스팅실패, 어색한연기. 총체적 난국. 정확히 말하면 피터팬 콤플렉스 자체는 동심이 아니다. 아이를 위한 영화지만 실제로 아이다운 캐릭터는 한 명도 없음.",0
1632,제목으로 사람 속이지 마라,0
1633,귀엽고 멋지고 재미있는. 매력 덩어리,1
1634,존 그라샴 작품이라면 한번쯤은 볼가치가 있지,1
1635,영화보구 별다는 건 처음 일정도의 할리우드식 유쾌한 영화. 짜릿하고 섹시한 총각파티를 기대하고 봤는데 상상 그이상의 총각파티와 감동이!! 누군가 나의 10점 코멘트를 보고 꼭 한번 이 영화를 유쾌하게 봐쓰면~!!,1
1636,0 점은 없는건가 ???,0
1637,안봐야 할 영화는 너무 많다.,0
1638,그사람의수준을알수있게하는영화!,1
1639,"매력적인 영화, 매력적인 배우",1
1640,이상해- - 스토리가자연스럽지가않고 결말이 압박,0
1641,아 진짜 너무 재밌다ㅋㅋ유쾌하고 정말정말 약빤영화ㅋㅋㅋㅋ유동근이 정말 웃겨욬이런 한국코미디 영화더안나오나...이제,1
1642,껄껄걸껄껄껄껄걸껄껄,0
1643,줄리엣 비노쉬를 볼수 있어서 좋았습니다,1
1644,지금까지 살면서 가장 재밌게 본 영화.,1
1645,영화를 보다가 어느새 나도모르게 미소를 띄고 있더군요힐링도 되고 마음 한 곳에 여유도 생기고 따뜻한 눈물도 흘릴 수 있었던좋은 영화에요,1
1646,최지우 혀짧고 어색한 연기..스토리 별로 짜증나는 드라마임,0
1647,나는 행복합니다 나는 행복합니다 나는 행복합니다 이글스라 행복합니다,0
1648,생각보다 볼만하고 평점이 너무 낮아 10점줌 냉정하게 7.8점 정도 영화임...,1
1649,어린시절에 대한 노스탤지아...아련하면서 순수했던 시절이 그리워진다.,1
1650,"숨어있는 명작,,,북한의 실상을 잘 보여주는 눈물나는 영화!!",1
1651,가끔 생각나는 좋은 영화. 난 이 영화 안에서의 정우성이 좋다. 순수한 영화,1
1652,처음으로 연애물 장르 보면서 감정이입 하게 만든 영화. 그렇게 또 다른 누군가를 만나게 되고 헤어지는 것이 아닐까,1
1653,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ극장에서탈출함 이거보느니 육회집문닫기전에 쇠주먹으러 ㄱㄱ,0
1654,어제 압구정에서 봤는데..세작품이 느낌이달라서 좋았습니다. 비상구는부담스러움너무 노출에 포인트를 준거같아서.개인적으로 더 바디 영상미가 너무 좋았습니다대중화 되기는 좀 힘들겠습니다만 볼만하네요.비상구 여자분 영화속 모습과 너무 달라 놀랐습니다,1
1655,정말 화났다 일단 캐릭터들간의 밸런스가 영화에선 너무 맞지않음 그리드 후에 곤 키르아는 적어도 거미랑 동급일텐데 그러지 못하고 액션신도 극장판이 아니라 애니보는기분 뭐지 이거 내시간 ㅡㅡ,0
1656,"폰 부스, 베로니카 게린, 의뢰인의 조엘 슈마허가 만들었다고는 믿어지지 않는 영화. 돈이 궁했던지 아니면 약 빨고 만들었음이 분명하다.",0
1657,주연들은 빵빵하지만.....시나리오가 너무 빈약한-.-액션도-.-,0
1658,한정된 공간과 인물을 가지고 너무나 잘 만든 영화,1
1659,루쿠에반스 드라큘라의 눈에보이는CG보다 훨낫다기대되는영화,1
1660,뭉클하다 .. 봐야지 봐야지 하다가 이제야 봤네,1
1661,2022년에 나와도 10점인 영화대중적이지 않고 다크한 영화 다시는 나오지 못할 명작,1
1662,영화를 발로 만들면 안 됨~,0
1663,"현 한국전력 직원입니다. 밀양 송전탑에는 신입사원시절 근무 지원가서 직접 경험했습니다. 송전탑과 관련있는 분들은 극소수인데, 이상한 기독교 대학, 사이비종교, 전문시위꾼들이 대부분이더군요. 솔직히 765 논문 한편만 읽어봐도 저런짓은 안할텐데.. 답답",0
1664,어려운 요리를.. 간단히 깔끔하게(?) 하게! 이거저것만 들어가면 되지! 하는 그런!깔끔하게! 그런거 너무 좋앙,1
1665,최고최고최고 ㅠㅠㅠ너무 아쉬워요,1
1666,"감독 세르게이 보드로프...우베 볼이 감독 너에게 아따 행님요~하게 생겼다...(웃음)스티븐 시갈 영화들이,바람과함께 사라지다나,전쟁과평화처럼 보이게 하는 것도 재주 라면 재주...인디펜던스 데이 이후에 이 정도 발로 쓴 시나리오 정말 오랜만에 본다.",0
1667,출연진들봐라 소름끼친다!!!,1
1668,뭐보고 마음이 따듯해진다고 하는지 이해가 안되네요,0
